Material,Matl-Comp,Package Size,4.4 MSU转换,FormulaName,Type,Note,SUF,Brand,Seg
20131241,90433045,170,68535.82555,SHM BC162H QRC,Climbazole shampoo,BC162Hs QRc2400 0.45C 0.285SR AL RJ,0.0642,DC,Pack
90486590,90432002,210,53855.56916,COND BC840S75,Non AD conditioner,BC840S75-24 0Si KTN 0.65SummerNectar,0.0817,VS,pack
80725125,91821805,500,1885.418006,COND BC840M68,Non AD conditioner,BC840M68-25 4.2TFS KTN 0.8GS PNT,2.3337,PTN,On going
80725128,91792647,750,2513.854768,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,1.7503,PTN,On going
80747823,96805062,170,5545.05356,COND BC264MD50,Non AD conditioner,BC264 MD50 1.0TAS KTN 0.6Silkroad Bloom,0.7935,DC,On going
80736979,90441514,700,1387.137453,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,3.172,EC,GBU
80749488,97145381,300,6284.816455,SHM BC162H VR,Non AD shampoo,BC162H VR3000 0.85OP Mac JSO AO OR,0.7001,Aussie,On going
20131970,90454578,200,56555.26992,SHM BC162H VRC,Climbazole shampoo,BC162Hs VRc48067 0.45C 0.57FR PN,0.0778,PTN,pack
20131968,90464173,200,56555.26992,SHM BC162H VRC,Climbazole shampoo,BC162Hs VRc48048 0.45C 0.57FR PN,0.0778,PTN,pack
80721969,90167254,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,3.3986,HS,On going
20136460,90599946,40,282051.2821,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,0.0156,PTN,Pack
20133406,90441514,400,28277.63496,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,0.1556,EC,PACK
20137915,90599946,70,161172.1612,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,0.0273,PTN,pack
20133412,90441514,600,18851.75664,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,0.2334,EC,Pack
20099966,90454761,500,22622.10797,SHM BC162H VR,Non AD shampoo,BC162Hs VR48048 0.523SW VS,0.1945,VS,Pack
80727739,90261738,200,9710.8806,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.4531,HS,On going
80741541,90464173,750,1294.650739,SHM BC162H VRC,Climbazole shampoo,BC162Hs VRc48048 0.45C 0.57FR PN,3.3986,PTN,On going
80741547,90454578,750,1294.650739,SHM BC162H VRC,Climbazole shampoo,BC162Hs VRc48067 0.45C 0.57FR PN,3.3986,PTN,On going
80725127,91792647,500,1885.418006,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,2.3337,PTN,On going
20131242,90441514,200,56555.26992,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,0.0778,EC,PACK
20114540,90444829,500,22622.10797,SHM BC177C,PO shampoo,BC177C G1XJ152000 nil PO 0.9LZ VS,0.1945,VS,Pack
80725126,91821805,750,2513.854768,COND BC840M68,Non AD conditioner,BC840M68-25 4.2TFS KTN 0.8GS PNT,1.7503,PTN,On going
80751771,91781351,750,1294.650739,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,3.3986,PTN,On going
80751765,91821802,750,1294.650739,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,3.3986,PTN,On going
80751773,91821802,1000,1942.004678,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,2.2657,PTN,On going
80751772,91781351,1000,1942.004678,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,2.2657,PTN,On going
20138142,91698297,210,53855.56916,COND BC840SC120GLY,Non AD conditioner,BC840Sc120-25-3Gly 0Si KTN 0.8LemonZinge,0.0817,VS,pack
80741553,90469318,750,1294.650739,SHM BC109 ,Clear shampoo,BC109s P29R19D019 0.475FR PN,3.3986,PTN,On going
20156612,91781351,500,23305.08475,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,0.1888,PTN,pack
80751768,91781351,200,2427.452278,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,1.8126,PTN,On going
20151541,91821802,500,23305.08475,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,0.1888,PTN,Pack
20156608,91792647,500,22622.10797,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,0.1945,PTN,pack
20099643,90450748,400,28277.63496,SHM BC162H QR,Non AD shampoo,BC162Hs QR48143 0.475SW VS,0.1556,VS,Pack
80745852,91802916,400,3534.988351,COND BC264MSF80,Non AD conditioner,BC264MSF80 2.5TAS KTN 0.7FR PNT,1.2447,PTN,On going
80745851,91802916,200,4713.444028,COND BC264MSF80,Non AD conditioner,BC264MSF80 2.5TAS KTN 0.7FR PNT,0.9335,PTN,On going
20151542,91821802,400,28277.63496,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,0.1556,PTN,Pack
20151543,91781351,400,28277.63496,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,0.1556,PTN,Pack
20162218,91781351,200,56555.26992,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,0.0778,PTN,pack
20142914,91821802,200,56555.26992,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,0.0778,PTN,Pack
20102403,90441514,700,16158.64855,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,0.2723,EC,PACK
80721980,90148173,700,1387.137453,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,3.172,HS,GBU
20146840,91821805,500,22622.10797,COND BC840M68,Non AD conditioner,BC840M68-25 4.2TFS KTN 0.8GS PNT,0.1945,PTN,Pack
80748004,90167254,750,2589.301477,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,1.6993,HS,HKTW
80748008,90261738,750,2589.301477,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,1.6993,HS,HKTW
91555197,91821805,200,56555.26992,COND BC840M68,Non AD conditioner,BC840M68-25 4.2TFS KTN 0.8GS PNT,0.0778,PTN,Pack
80745950,90435008,40,11783.61007,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 4.1TFS 0.75RL PTN,0.3734,PTN,FGOI
80748005,90148173,750,2589.301477,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,1.6993,HS,HKTW
80748006,90169500,750,2589.301477,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,1.6993,HS,HKTW
80742467,90169500,750,2589.301477,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,1.6993,HS,HKTW
80742451,90148173,750,2589.301477,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,1.6993,HS,HKTW
80742466,90291266,750,2589.301477,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.9PR HS,1.6993,HS,HKTW
80748009,90291266,750,2589.301477,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.9PR HS,1.6993,HS,HKTW
80742453,90261738,750,2589.301477,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,1.6993,HS,HKTW
80749486,91709062,300,6284.816455,SHM BC162CW,Clear shampoo,BC162C WM2500 0.55MidSum AU,0.7001,Aussie,On going
20102404,90441514,500,22622.10797,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,0.1945,EC,Pack
80750102,91483145,200,9427.898007,COND BC264SP11,Non AD conditioner,BC264SP11 0.25TAS KTN 0.65OP 2015C AU,0.4667,Aussie,On going
80747827,90167254,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,2.2657,HS,HKTW
80742458,90167254,400,2427.452278,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,1.8126,HS,HKTW
80742452,90167254,750,2589.301477,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,1.6993,HS,HKTW
90463222,90276496,750,15083.9904,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.20JJF HS,0.2917,HS,HKTW
90479561,90475791,750,15083.9904,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.50MM HS,0.2917,HS,HKTW
80742465,90298879,750,2589.301477,SHM BC156OF,AD shampoo,BC156o F1RT300104 0.5PO 1.1CMM HS,1.6993,HS,HKTW
90392224,90167254,500,23305.08475,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,0.1888,HS,Pack
80748007,90142374,750,2513.854768,COND BC27S109,PO conditioner,BC27 S109-20 0.25PO 0.66PDMS 0.55Vi NaBz,1.7503,HS,HKTW
80742464,90142374,750,2513.854768,COND BC27S109,PO conditioner,BC27 S109-20 0.25PO 0.66PDMS 0.55Vi NaBz,1.7503,HS,HKTW
20146839,91821802,750,15083.9904,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,0.2917,PTN,Pack
80747831,90261738,1200,1618.301519,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,2.7189,HS,HKTW
80747829,90148173,1200,1618.301519,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,2.7189,HS,HKTW
80745254,90449843,530,1832.035641,SHM BC109 ,Clear shampoo,BC109 P30R20D00 1.1Atlas RJ,2.4017,EC,HKTW
80742460,90261738,950,2044.134727,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,2.1525,HS,HKTW
80742461,90167254,950,2044.134727,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,2.1525,HS,HKTW
80742450,90291266,950,2044.134727,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.9PR HS,2.1525,HS,HKTW
20104984,90430053,180,62857.14286,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 1.6TFS 1.7MSW 0.9Siri,0.07,PTN,Pack
80744721,91265489,300,3236.722083,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1FGB,1.3594,HS,On going
80745853,91802916,750,2513.854768,COND BC264MSF80,Non AD conditioner,BC264MSF80 2.5TAS KTN 0.7FR PNT,1.7503,PTN,On going
80742462,90148173,950,2044.134727,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,2.1525,HS,HKTW
80742463,90169500,950,2044.134727,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,2.1525,HS,HKTW
80736985,90441514,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,2.2657,EC,On going
80747828,90167254,1200,1618.301519,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,2.7189,HS,HKTW
80744720,91297192,300,3236.722083,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1MSR,1.3594,HS,On going
80729908,90288239,80,6068.965517,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,0.725,HS,FGOI
80745888,90442252,530,2371.58411,SHM BC177N,PO shampoo,BC177N G1XJ152000 nilPO KTN 0.8OB HR,1.8553,HR,HKTW
80749196,91265489,80,6068.965517,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1FGB,0.725,HS,FGOI
80742026,90124996,530,1832.035641,SHM BC89,Clear shampoo,BC89 HXs PTN 0.05XL 0.8 SunCit Hist CL,2.4017,PTN,On going
80757469,90418008,340,5545.05356,COND BC840MD67,Non AD conditioner,BC840MD67-24 0.5TAS 0.65OP,0.7935,Aussie,On going
80749485,91709109,200,9427.898007,COND BC840S75,Non AD conditioner,BC840 S75-24 0.5T 0.5MidSum KTN Aussie,0.4667,Aussie,On going
20157877,90167254,200,58278.1457,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,0.0755,HS,HKTW
80717312,90299026,80,6068.965517,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 1.0CMM HS,0.725,HS,FGOI
20165373,90167254,1000,11311.05398,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,0.389,HS,HKTW
80749204,90449300,1000,970.9809114,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285MC RJ,4.5315,DC,On going
80755435,90261738,80,6068.965517,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.725,HS,FGOI
20140862,91297192,500,23305.08475,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1MSR,0.1888,HS,Pack
80755665,90148173,80,6068.965517,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.725,HS,FGOI
80720217,90276491,300,3236.722083,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.30DaphneVN HS,1.3594,HS,FGOI
20148423,90148173,1000,11311.05398,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.389,HS,HKTW
80747826,90148173,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,2.2657,HS,HKTW
20153087,90261738,1000,11311.05398,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.389,HS,HKTW
80747830,90261738,1000,1942.004678,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,2.2657,HS,HKTW
90392225,90169500,700,16647.74877,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,0.2643,HS,pack
80721325,90288239,680,1427.922373,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,3.0814,HS,Pack
20105666,90450748,500,22622.10797,SHM BC162H QR,Non AD shampoo,BC162Hs QR48143 0.475SW VS,0.1945,VS,Pack
90416224,90276491,80,145695.3642,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.30DaphneVN HS,0.0302,HS,pack
80749195,91297192,80,6068.965517,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1MSR,0.725,HS,FGOI
80750101,91709062,530,2371.58411,SHM BC162CW,Clear shampoo,BC162C WM2500 0.55MidSum AU,1.8553,Aussie,On going
80745954,90485140,470,2005.743721,SHM BC189H,Non AD shampoo,BC189H A17NKP301015G10S05 0.8Redline PNT,2.1937,PTN,On going
90412668,90167254,700,16647.74877,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,0.2643,HS,pack
20142918,91821805,750,15083.9904,COND BC840M68,Non AD conditioner,BC840M68-25 4.2TFS KTN 0.8GS PNT,0.2917,PTN,Pack
20162219,91781351,750,15083.9904,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,0.2917,PTN,Pack
20172837,90393423,670,17391.30435,SHM BC177N,PO shampoo,BC177N G1XJ151000 o0.5 1.1PR HS,0.253,HS,Pack
20129559,90444843,310,36484.24544,SHM BC89,Clear shampoo,BC89 HXs 0.05XL 0.9SN VS,0.1206,VS,Pack
20162227,91792647,750,15083.9904,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,0.2917,PTN,Pack
20179275,90430053,40,282051.2821,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 1.6TFS 1.7MSW 0.9Siri,0.0156,PTN,Pack
20172837,90393423,670,17391.30435,SHM BC177N,PO shampoo,BC177N G1XJ151000 o0.5 1.1PR HS,0.253,HS,Pack
20129559,90444843,310,36484.24544,SHM BC89,Clear shampoo,BC89 HXs 0.05XL 0.9SN VS,0.1206,VS,Pack
20162227,91792647,750,15083.9904,COND BC840M68,Non AD conditioner,BC840M68-25 4.3TFS KTN 0.8GS PNT,0.2917,PTN,Pack
20179275,90430053,40,282051.2821,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 1.6TFS 1.7MSW 0.9Siri,0.0156,PTN,Pack
80721993,90067037,400,4713.444028,COND BC27S109,PO conditioner,BC27 S109-20 0.25PO 0.66PDMS 0.5FGB NaBz,0.9335,HS,On going
80749484,91709109,340,5545.05356,COND BC840S75,Non AD conditioner,BC840 S75-24 0.5T 0.5MidSum KTN Aussie,0.7935,Aussie,On going
80721992,90088408,400,4713.444028,COND B96,PO conditioner,B96-24 0.25PO 1TAS NaBz 0.5VA HS,0.9335,HS,On going
20179274,90124996,530,21989.0055,SHM BC89,Clear shampoo,BC89 HXs PTN 0.05XL 0.8 SunCit Hist CL,0.2001,PTN,pack
90431730,90261738,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.2568,HS,pack
20152471,90288239,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.2568,HS,PACK
20192334,90406979,670,17391.30435,SHM BC177N,PO shampoo,BC177N G1XJ152000 o0.5 0.8FGB HS,0.253,HS,Pack
90431738,90148173,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.2568,HS,pack
80737956,90449843,300,3236.722083,SHM BC109 ,Clear shampoo,BC109 P30R20D00 1.1Atlas RJ,1.3594,EC,On going
20175396,90276491,300,39532.79425,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.30DaphneVN HS,0.1113,HS,Pack
90427018,90167254,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1PR HS,0.2568,HS,pack
90431740,90169500,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300108 0.5PO 1.1TS HS,0.2568,HS,pack
20201306,90261738,80,141479.0997,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.0311,HS,pack
90427019,90261738,80,141479.0997,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.0311,HS,pack
20144335,90124996,300,38834.95146,SHM BC89,Clear shampoo,BC89 HXs PTN 0.05XL 0.8 SunCit Hist CL,0.1133,PTN,PACK
20179232,91297192,300,39532.79425,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1MSR,0.1113,HS,Pack
20188931,91265489,300,39532.79425,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1FGB,0.1113,HS,Pack
80745947,90435008,40,11783.61007,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 4.1TFS 0.75RL PTN,0.3734,PTN,FGOI
80741550,90459374,400,2427.452278,SHM BC109 ,Clear shampoo,BC109s P1905X10 0.475FR PN,1.8126,PTN,On going
80741545,90454578,400,2427.452278,SHM BC162H VRC,Climbazole shampoo,BC162Hs VRc48067 0.45C 0.57FR PN,1.8126,PTN,On going
80751779,91821802,400,2427.452278,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,1.8126,PTN,On going
80751769,91781351,400,2427.452278,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,1.8126,PTN,On going
80741552,90469318,400,2427.452278,SHM BC109 ,Clear shampoo,BC109s P29R19D019 0.475FR PN,1.8126,PTN,On going
80741542,90464173,400,2427.452278,SHM BC162H VRC,Climbazole shampoo,BC162Hs VRc48048 0.45C 0.57FR PN,1.8126,PTN,On going
20183844,90442252,530,21348.85978,SHM BC177N,PO shampoo,BC177N G1XJ152000 nilPO KTN 0.8OB HR,0.2061,HR,pack
20109051,90599946,180,62857.14286,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 2.1TAS 2FS 0.5Sil 0.9RL,0.07,PTN,Pack
80763264,20159980,530,1832.035641,SHM BC189H,Non AD shampoo,BC189H A17NKP301015G23 KTN 1.0BTO PNT,2.4017,PTN,On going
90398112,90148173,80,145695.3642,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.0302,HS,pack
20178776,90148173,80,141479.0997,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.0311,HS,pack
80763266,20171348,530,1832.035641,SHM BC189T,Non AD shampoo,BC189T A20NP1510G05 KTN 0.25M 1.1MT PNT,2.4017,PTN,On going
20174931,90148173,80,141479.0997,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.0311,HS,pack
20175416,90430053,180,62857.14286,COND BC840M68,Non AD conditioner,BC840M68-25 KTN 1.6TFS 1.7MSW 0.9Siri,0.07,PTN,Pack
20201226,90261738,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.2568,HS,pack
20201227,90148173,680,17133.95639,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.2568,HS,pack
20202167,90276491,300,39532.79425,SHM BC156OF,AD shampoo,BC156o F1RT300116 0.5PO 1.30DaphneVN HS,0.1113,HS,Pack
20175402,91297192,300,39532.79425,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1MSR,0.1113,HS,Pack
20202177,91265489,300,38834.95146,SHM BC188S,PO shampoo,BC188 S07X4000 0.8PO 1.1FGB,0.1133,HS,Pack
20138432,90444843,500,22622.10797,SHM BC189H,Non AD shampoo,BC89 HXs 0.05XL 0.9SN VS,0.1945,VS,PACK
20202180,90444843,310,36484.24544,SHM BC189H,Non AD shampoo,BC89 HXs 0.05XL 0.9SN VS,0.1206,VS,Pack
20178956,90442252,530,21348.85978,SHM BC177G,PO shampoo,BC177 G1XJ152000 0.8OB HR,0.2061,HR,pack
80768407,20111636,200,2427.452278,SHM BC189T,Non AD shampoo,BC189T R17NP3515 G15S08 0.8GS PN,1.8126,PTN,On going
20164769,90148173,200,58278.1457,SHM BC156OF,AD shampoo,BC156o F1RT300106 0.5PO 1.1TS HS,0.0755,HS,HKTW
20223532,91781351,1000,11652.54237,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,0.3776,PTN,Pack
20218750,91821802,1000,11652.54237,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,0.3776,PTN,Pack
20236226,91821805,400,28277.63496,COND BC840M68,Non AD conditioner,BC840M68-25 4.2TFS KTN 0.8GS PNT,0.1556,PTN,Pack
90499006,90288239,700,16647.74877,SHM BC156OF,AD shampoo,BC156o F1RT300110 0.5PO 0.7FGB HS,0.2643,HS,PACK
80754081,20175815,200,4713.444028,COND BC840S75,Non AD conditioner,BC840S75-24 1TAS KTN 0.7MB RJ,0.9335,EC,On going
80768733,90444843,500,1885.418006,SHM BC89,Clear shampoo,BC89 HXs 0.05XL 0.9SN VS,2.3337,VS,On going
80754063,91830918,930,2088.178065,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,2.1071,EC,GBU
80741475,90433045,930,1044.064257,SHM BC162H QRC,Climbazole shampoo,BC162Hs QRc2400 0.45C 0.285SR AL RJ,4.2143,DC,GBU
80769324,91781351,930,2088.178065,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,2.1071,PTN,GBU
80742079,90438064,930,1044.064257,SHM BC162H QR,Non AD shampoo,BC162Hs QR14048 0.285SB RJ,4.2143,DC,GBU
80754101,90441514,930,2088.178065,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,2.1071,EC,GBU
80754098,90441514,400,2427.452278,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,1.8126,EC,On going
80754083,91830918,750,1294.650739,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,3.3986,EC,On going
80754099,90441514,200,2427.452278,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,1.8126,EC,On going
80752892,91821802,930,2088.178065,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,2.1071,PTN,GBU
80754088,90074190,400,2427.452278,SHM BC109 ,Clear shampoo,BC109 P30R20D00 1.0MM RJ,1.8126,EC,On going
80754075,90330061,750,1294.650739,SHM BC156CF,Climbazole shampoo,BC156c F1RT300104 0.45C 0.9SE-Menthol RJ,3.3986,EC,On going
80722020,90261738,700,1387.137453,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,3.172,HS,GBU
80751780,91821802,500,1834.403402,SHM BC189T,Non AD shampoo,BC189T A17NKBP20072008G20S08 0.8GS PNT,2.3986,PTN,GBU
20157893,90261738,200,58278.1457,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.0755,HS,HKTW
20219080,91830918,200,56555.26992,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,0.0778,EC,Pack
20223871,90441514,200,56555.26992,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,0.0778,EC,Pack
20214147,20175815,200,56555.26992,COND BC840S75,Non AD conditioner,BC840S75-24 1TAS KTN 0.7MB RJ,0.0778,EC,Pack
80754066,20175819,400,4713.444028,COND BC840S75,Non AD conditioner,BC840S75-24 1TAS KTN 0.7MB RJ,0.9335,EC,On going
80754094,20171871,200,4713.444028,COND BC27S109,PO conditioner,S109-20 0.25PO 0.63PDMS NaBz 0.8SA RJ,0.9335,EC,On going
20214141,90441514,400,28277.63496,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,0.1556,EC,Pack
20223872,91830918,400,28277.63496,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,0.1556,EC,Pack
80754070,90330029,400,2427.452278,SHM BC198N,Non AD shampoo,BC198 N1RP151020L 0.6MB RJ,1.8126,EC,On going
80754096,90441514,750,1294.650739,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.4PO 0.65SE RJ,3.3986,EC,On going
80754089,90074190,200,2427.452278,SHM BC109 ,Clear shampoo,BC109 P30R20D00 1.0MM RJ,1.8126,EC,On going
80754085,91830918,400,2427.452278,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,1.8126,EC,On going
80754067,20175819,200,4713.444028,COND BC840S75,Non AD conditioner,BC840S75-24 1TAS KTN 0.7MB RJ,0.9335,EC,On going
90444262,90261738,450,25142.85714,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,0.175,HS,Pack
80754093,20171871,400,4713.444028,COND BC27S109,PO conditioner,S109-20 0.25PO 0.63PDMS NaBz 0.8SA RJ,0.9335,EC,On going
80754080,20175815,400,4713.444028,COND BC840S75,Non AD conditioner,BC840S75-24 1TAS KTN 0.7MB RJ,0.9335,EC,On going
80768732,90444832,500,1885.418006,SHM BC177G,PO shampoo,BC177 G1XJ152000 0.9Siri VS,2.3337,VS,On going
80751770,91781351,500,1942.004678,SHM BC189H,Non AD shampoo,BC189H Q20R40G10L30 0.8GS PNT,2.2657,PTN,On going
80722019,90261738,650,1493.854824,SHM BC156OF,AD shampoo,BC156o F1RT300117 0.5PO 0.85Vi HS,2.9454,HS,On going
80754071,90330029,200,2427.452278,SHM BC198N,Non AD shampoo,BC198 N1RP151020L 0.6MB RJ,1.8126,EC,On going
80754074,90074245,200,2427.452278,SHM BC198O,Non AD shampoo,BC198 O1RP151020L 0.7MB RJ,1.8126,EC,On going
